Brand,SOC,NEC,Reaction,Total,Fatal,rnk
Pfizer,Nervous system disorders,Headaches NEC,Sinus headache,111,0,16
Pfizer,Nervous system disorders,Headaches NEC,Tension headache,139,0,14
Pfizer,Nervous system disorders,Headaches NEC,Thunderclap headache,1,0,197
Pfizer,Nervous system disorders,Headaches NEC,Vascular headache,5,0,77
Pfizer,Nervous system disorders,Lumbar spinal cord and nerve root disorders,Sciatica,11,0,55
Pfizer,Nervous system disorders,Memory loss (excl dementia),Amnesia,15,0,45
Pfizer,Nervous system disorders,Memory loss (excl dementia),Memory impairment,30,0,32
Pfizer,Nervous system disorders,Memory loss (excl dementia),Transient global amnesia,2,0,125
Pfizer,Nervous system disorders,Mental impairment (excl dementia and memory loss),Cognitive disorder,13,0,48
Pfizer,Nervous system disorders,Mental impairment (excl dementia and memory loss),Disturbance in attention,66,0,23
Pfizer,Nervous system disorders,Mental impairment (excl dementia and memory loss),Mental impairment,10,0,58
Pfizer,Nervous system disorders,Migraine headaches,Hemiplegic migraine,3,0,98
Pfizer,Nervous system disorders,Migraine headaches,Migraine,612,0,5
Pfizer,Nervous system disorders,Migraine headaches,Migraine with aura,35,0,30
Pfizer,Nervous system disorders,Migraine headaches,Migraine without aura,1,0,194
Pfizer,Nervous system disorders,Migraine headaches,Retinal migraine,10,0,61
Pfizer,Nervous system disorders,Migraine headaches,Typical aura without headache,1,0,190
Pfizer,Nervous system disorders,Migraine headaches,Vestibular migraine,2,0,116
Pfizer,Nervous system disorders,Mononeuropathies,Carpal tunnel syndrome,4,0,86
Pfizer,Nervous system disorders,Mononeuropathies,Mononeuropathy,1,0,186
Pfizer,Nervous system disorders,Mononeuropathies,Nerve compression,3,0,99
Pfizer,Nervous system disorders,Mononeuropathies,Peroneal nerve palsy,2,0,123
Pfizer,Nervous system disorders,Mononeuropathies,Sciatic nerve neuropathy,1,0,169
Pfizer,Nervous system disorders,Multiple sclerosis acute and progressive,Multiple sclerosis,6,0,75
Pfizer,Nervous system disorders,Multiple sclerosis acute and progressive,Multiple sclerosis relapse,7,0,71
Pfizer,Nervous system disorders,Muscle tone abnormal,Hypotonia,4,0,96
Pfizer,Nervous system disorders,Muscle tone abnormal,Muscle tone disorder,1,0,150
Pfizer,Nervous system disorders,Muscle tone abnormal,Serotonin syndrome,1,0,149
Pfizer,Nervous system disorders,Muscle tone abnormal,Stiff leg syndrome,1,0,152
Pfizer,Nervous system disorders,Myelitis (incl infective),Myelitis transverse,8,0,64
Pfizer,Nervous system disorders,Narcolepsy and hypersomnia,Hypersomnia,21,0,37
Pfizer,Nervous system disorders,Narcolepsy and hypersomnia,Narcolepsy,2,0,121
Pfizer,Nervous system disorders,Nervous system disorders NEC,Nervous system disorder,1,0,199
Pfizer,Nervous system disorders,Neurologic visual problems NEC,Hemianopia,1,0,170
Pfizer,Nervous system disorders,Neurologic visual problems NEC,Tunnel vision,4,0,93
Pfizer,Nervous system disorders,Neurologic visual problems NEC,Visual field defect,3,0,106
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Dizziness,2534,0,2
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Dizziness exertional,12,0,50
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Dizziness postural,222,0,11
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Drooling,3,0,104
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Head discomfort,60,0,25
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Hyporesponsive to stimuli,1,0,140
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Inability to crawl,1,0,191
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Myoclonus,4,0,90
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Neurological symptom,8,0,65
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Persistent postural-perceptual dizziness,4,0,91
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Presyncope,160,0,13
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Slow response to stimuli,2,0,124
Pfizer,Nervous system disorders,Neurological signs and symptoms NEC,Unresponsive to stimuli,16,1,42
Pfizer,Nervous system disorders,Neuromuscular disorders NEC,Muscle contractions involuntary,5,0,78
Pfizer,Nervous system disorders,Neuromuscular disorders NEC,Muscle spasticity,4,0,83
Pfizer,Nervous system disorders,Neuromuscular disorders NEC,Neuromuscular pain,1,0,196
Pfizer,Nervous system disorders,Neuromuscular junction dysfunction,Myasthenia gravis,2,0,120
Pfizer,Nervous system disorders,Olfactory nerve disorders,Anosmia,65,0,24
Pfizer,Nervous system disorders,Olfactory nerve disorders,Hyposmia,6,0,74
Pfizer,Nervous system disorders,Olfactory nerve disorders,Parosmia,53,0,28
Pfizer,Nervous system disorders,Optic nerve disorders NEC,Optic neuritis,5,0,82
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Burning feet syndrome,1,0,182
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Burning sensation,106,0,18
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Dysaesthesia,3,0,107
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Formication,10,0,57
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Hemiparaesthesia,1,0,179
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Hyperaesthesia,22,0,36
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Hypoaesthesia,572,0,6
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Paraesthesia,840,0,3
Pfizer,Nervous system disorders,Paraesthesias and dysaesthesias,Synaesthesia,1,0,156
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Diplegia,1,1,154
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Hemiparesis,12,0,52
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Hemiplegia,5,0,80
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Locked-in syndrome,1,0,188
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Monoparesis,18,0,41
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Monoplegia,14,0,47
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Paralysis,19,0,40
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Paraparesis,1,0,151
Pfizer,Nervous system disorders,Paralysis and paresis (excl cranial nerve),Paresis,1,0,205
Pfizer,Nervous system disorders,Parkinson's disease and parkinsonism,Freezing phenomenon,3,0,105
Pfizer,Nervous system disorders,Parkinson's disease and parkinsonism,Parkinsonian gait,1,0,147
Pfizer,Nervous system disorders,Parkinson's disease and parkinsonism,Parkinsonism,4,0,87
Pfizer,Nervous system disorders,Partial complex seizures,Dreamy state,2,0,122
Pfizer,Nervous system disorders,Partial complex seizures,Temporal lobe epilepsy,1,0,166
Pfizer,Nervous system disorders,Peripheral neuropathies NEC,Neuritis,2,0,113
Pfizer,Nervous system disorders,Peripheral neuropathies NEC,Neuropathy peripheral,21,0,38
Pfizer,Nervous system disorders,Peripheral neuropathies NEC,Peripheral sensory neuropathy,3,0,109
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Atonic seizures,2,0,133
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Clonic convulsion,1,0,144
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Epilepsy,29,0,33
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Febrile convulsion,1,0,161
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Partial seizures,4,0,84
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Psychogenic seizure,3,0,100
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Seizure,108,1,17
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Seizure cluster,1,0,202
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Seizure like phenomena,1,0,204
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Status epilepticus,1,0,157
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Tonic clonic movements,1,0,162
Pfizer,Nervous system disorders,Seizures and seizure disorders NEC,Tonic convulsion,6,0,73
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Ageusia,139,0,15
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Allodynia,4,0,92
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Aura,7,0,72
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Dysgeusia,384,0,8
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Hypergeusia,1,0,189
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Neuralgia,88,0,21
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Phantom limb syndrome,1,0,145
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Post herpetic neuralgia,3,0,97
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Restless legs syndrome,25,0,34
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Sensory disturbance,15,0,44
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Sensory loss,10,0,56
Pfizer,Nervous system disorders,Sensory abnormalities NEC,Taste disorder,76,0,22
Pfizer,Nervous system disorders,Sleep disturbances NEC,Poor quality sleep,49,0,29
Pfizer,Nervous system disorders,Sleep disturbances NEC,Sleep deficit,2,0,127
Pfizer,Nervous system disorders,Speech and language abnormalities,Dysarthria,35,0,31
Pfizer,Nervous system disorders,Speech and language abnormalities,Incoherent,1,0,183
Pfizer,Nervous system disorders,Speech and language abnormalities,Repetitive speech,1,0,168
Pfizer,Nervous system disorders,Speech and language abnormalities,Speech disorder,7,0,68
Pfizer,Nervous system disorders,Spinal cord and nerve root disorders NEC,Radiculitis brachial,1,0,158
Pfizer,Nervous system disorders,Spinal cord and nerve root disorders NEC,Radiculopathy,1,0,173
Pfizer,Nervous system disorders,Structural brain disorders NEC,Brain injury,2,2,134
Pfizer,Nervous system disorders,Transient cerebrovascular events,Transient ischaemic attack,20,0,39
Pfizer,Nervous system disorders,Tremor (excl congenital),Essential tremor,1,0,138
Pfizer,Nervous system disorders,Tremor (excl congenital),Resting tremor,1,0,201
Pfizer,Nervous system disorders,Tremor (excl congenital),Tremor,455,0,7
Pfizer,Nervous system disorders,Trigeminal disorders,Facial neuralgia,9,0,62
Pfizer,Nervous system disorders,Trigeminal disorders,Numb chin syndrome,1,0,187
Pfizer,Nervous system disorders,Trigeminal disorders,Trigeminal nerve disorder,1,0,139
Pfizer,Nervous system disorders,Trigeminal disorders,Trigeminal neuralgia,12,0,49
Pfizer,Pregnancy conditions,Abortions spontaneous,Abortion spontaneous,18,0,1
Pfizer,Pregnancy conditions,Gestational age and weight conditions,Premature baby,1,1,7
Pfizer,Pregnancy conditions,Labour onset and length abnormalities,Premature delivery,1,0,6
Pfizer,Pregnancy conditions,Labour onset and length abnormalities,Premature labour,1,0,4
Pfizer,Pregnancy conditions,Maternal complications of pregnancy NEC,Morning sickness,7,0,2
Pfizer,Pregnancy conditions,Maternal complications of pregnancy NEC,Preterm premature rupture of membranes,1,0,5
Pfizer,Pregnancy conditions,"Normal pregnancy, labour and delivery",Pregnancy,5,0,3
Pfizer,null,"Normal pregnancy, labour and delivery",Device issue,1,0,8
Pfizer,null,Device malfunction events NEC,Device infusion issue,1,0,5
Pfizer,null,Device malfunction events NEC,Device stimulation issue,1,0,3
Pfizer,null,Device malfunction events NEC,Oversensing,5,0,1
Pfizer,null,Device physical property and chemical issues,Needle issue,1,0,4
Pfizer,null,Product physical issues,Product odour abnormal,1,0,6
Pfizer,null,Product physical issues,Product taste abnormal,3,0,2
Pfizer,null,Product quality issues NEC,Product origin unknown,1,0,7
Pfizer,Psychiatric disorders,Affect alterations NEC,Affect lability,1,0,87
Pfizer,Psychiatric disorders,Affect alterations NEC,Flat affect,2,0,55
Pfizer,Psychiatric disorders,Affect alterations NEC,Inappropriate affect,1,0,90
Pfizer,Psychiatric disorders,Anxiety symptoms,Agitation,27,0,15
Pfizer,Psychiatric disorders,Anxiety symptoms,Anxiety,125,0,3
Pfizer,Psychiatric disorders,Anxiety symptoms,Immunisation anxiety related reaction,1,0,72
Pfizer,Psychiatric disorders,Anxiety symptoms,Nervousness,55,0,7
Pfizer,Psychiatric disorders,Anxiety symptoms,Stress,2,0,51
Pfizer,Psychiatric disorders,Anxiety symptoms,Tension,11,0,19
Pfizer,Psychiatric disorders,Behaviour and socialisation disturbances,Aggression,1,0,95
Pfizer,Psychiatric disorders,Behaviour and socialisation disturbances,Indifference,2,0,53
Pfizer,Psychiatric disorders,Behaviour and socialisation disturbances,Paranoia,6,0,28
Pfizer,Psychiatric disorders,Behaviour and socialisation disturbances,Social avoidant behaviour,2,0,50
Pfizer,Psychiatric disorders,Behaviour and socialisation disturbances,Soliloquy,1,0,93
Pfizer,Psychiatric disorders,Bipolar disorders,Bipolar disorder,1,0,63
Pfizer,Psychiatric disorders,Cognitive and attention disorders and disturbances NEC,Daydreaming,1,0,105
Pfizer,Psychiatric disorders,Cognitive and attention disorders and disturbances NEC,Mental fatigue,49,0,9
Pfizer,Psychiatric disorders,Communications disorders,Communication disorder,2,0,60
Pfizer,Psychiatric disorders,Confusion and disorientation,Confusional state,192,0,2
Pfizer,Psychiatric disorders,Confusion and disorientation,Disorientation,64,0,4
Pfizer,Psychiatric disorders,Decreased physical activity levels,Catatonia,1,0,106
Pfizer,Psychiatric disorders,Deliria,Delirium,35,0,14
Pfizer,Psychiatric disorders,Delusional symptoms,Delusion,1,0,86
Pfizer,Psychiatric disorders,Depressive disorders,Depression,36,0,13
Pfizer,Psychiatric disorders,Dissociative states,Depersonalisation/derealisation disorder,2,0,58
Pfizer,Psychiatric disorders,Dissociative states,Dissociation,5,0,32
Pfizer,Psychiatric disorders,Dissociative states,Dissociative amnesia,1,0,75
Pfizer,Psychiatric disorders,Dissociative states,Dissociative disorder,1,0,64
Pfizer,Psychiatric disorders,Disturbances in initiating and maintaining sleep,Initial insomnia,4,0,37
Pfizer,Psychiatric disorders,Disturbances in initiating and maintaining sleep,Insomnia,254,0,1
Pfizer,Psychiatric disorders,Disturbances in initiating and maintaining sleep,Middle insomnia,6,0,27
Pfizer,Psychiatric disorders,Disturbances in initiating and maintaining sleep,Terminal insomnia,1,0,97
Pfizer,Psychiatric disorders,Dyssomnias,Dyssomnia,1,0,109
Pfizer,Psychiatric disorders,Eating disorders NEC,Eating disorder,2,0,45
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Anger,3,0,40
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Dysphoria,1,0,78
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Emotional disorder,6,0,26
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Emotional distress,6,0,24
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Euphoric mood,7,0,21
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Irritability,45,0,10
Pfizer,Psychiatric disorders,Emotional and mood disturbances NEC,Mood altered,9,0,20
Pfizer,Psychiatric disorders,Fear symptoms and phobic disorders (incl social phobia),Fear of falling,1,0,103
Pfizer,Psychiatric disorders,Fear symptoms and phobic disorders (incl social phobia),Osmophobia,1,0,76
Pfizer,Psychiatric disorders,Fear symptoms and phobic disorders (incl social phobia),Phonophobia,1,0,74
Pfizer,Psychiatric disorders,Fear symptoms and phobic disorders (incl social phobia),Social fear,1,0,79
Pfizer,Psychiatric disorders,Fluctuating mood symptoms,Mood swings,7,0,22
Pfizer,Psychiatric disorders,Hallucinations (excl sleep-related),Hallucination,56,0,6
Pfizer,Psychiatric disorders,Hallucinations (excl sleep-related),"Hallucination, auditory",3,0,38
Pfizer,Psychiatric disorders,Hallucinations (excl sleep-related),"Hallucination, olfactory",2,0,47
Pfizer,Psychiatric disorders,Hallucinations (excl sleep-related),"Hallucination, tactile",1,0,71
Pfizer,Psychiatric disorders,Hallucinations (excl sleep-related),"Hallucination, visual",6,0,29
